ID  объявления,numbers_rooms,area_square,parking,price,repair,balcony,ceilings,comfort_cat,district,walking_dist,bath_comb,bath_sep,loggia,elev_pass,elev_cargo,max_floor,type_house,cur_floor
271144737,2,60,0.5,99900,0.4,0,3.0,0,0.6,1,0,1,0,1,0,23,0.5,3
255310860,3,137,1.0,140000,1.0,0,3.0,1,0.6,1,1,1,1,1,1,26,0.5,2
273034685,1,60,0.5,75000,1.0,0,3.0,1,0.6,1,0,1,1,0,0,24,0.41,20
274537357,2,48,0.5,45000,0.64,0,3.0,0,0.6,1,0,1,0,1,1,13,0.26,1
271725122,2,59,0.5,49000,0.64,1,3.0,0,0.6,1,0,1,0,1,0,17,0.26,9
270180745,2,78,0.5,60000,0.64,1,3.0,0,0.6,1,0,1,0,1,0,8,0.26,8
272727307,3,77,0.5,60000,0.4,1,2.48,0,0.6,1,0,1,1,1,0,16,0.28,14
274692210,1,38,0.5,70000,1.0,0,3.0,0,0.24,0,1,0,0,1,1,10,0.41,10
274794043,1,42,1.0,80000,0.64,0,3.1,0,0.6,0,1,0,1,1,0,8,0.5,6
272836345,3,110,0.5,95000,0.64,1,3.0,0,0.6,0,1,0,0,1,0,25,0.41,13
263076566,2,138,0.5,150000,1.0,0,3.0,0,0.6,1,1,1,1,1,0,26,0.5,12
274856790,2,38,0.5,35000,0.4,0,2.64,0,0.6,1,0,1,1,1,0,12,0.28,12
274922836,2,45,0.5,35000,0.4,1,2.77,0,0.6,1,0,1,0,0,0,5,0.41,2
274806410,1,35,0.5,40000,0.64,0,2.7,0,0.6,0,1,0,0,1,0,12,0.26,2
273910956,1,38,0.5,40000,0.64,1,2.7,0,0.6,0,1,0,0,1,1,24,0.5,22
274707760,1,30,0.5,40000,0.4,1,2.5,0,0.6,1,0,1,0,0,0,5,0.28,2
161359897,3,60,0.5,45000,0.4,1,2.5,0,0.6,0,0,1,0,1,0,9,0.28,7
273418226,3,60,0.5,45000,0.4,0,2.48,0,0.6,0,0,1,1,1,0,9,0.28,5
265651467,1,40,0.5,50000,0.64,0,2.8,0,0.6,0,0,1,1,1,1,22,0.28,9
274668854,3,74,0.5,50000,0.4,0,2.48,0,0.6,0,1,0,1,1,0,14,0.28,7
273382407,2,50,0.5,50000,0.4,0,3.0,0,0.6,1,0,1,0,1,0,9,0.41,1
273032180,2,56,0.5,55000,0.64,1,2.7,0,0.6,0,0,1,0,1,1,16,0.28,10
274387783,1,34,1.0,60000,0.64,0,3.0,0,0.6,0,1,0,1,1,1,28,0.69,18
274737077,2,60,0.5,60000,0.64,1,3.0,0,0.6,1,0,1,0,0,0,5,0.41,5
274632380,2,64,1.0,70000,0.64,0,2.8,0,0.6,0,1,0,1,1,1,23,0.5,17
269679333,2,110,1.0,79000,0.64,0,3.1,0,0.6,0,1,0,1,1,1,25,0.41,24
270696621,2,62,1.0,80000,0.64,0,2.7,0,0.6,0,0,1,1,1,1,10,0.5,3
274803512,1,45,0.5,80000,0.64,0,3.0,0,0.6,0,1,0,1,1,1,15,0.69,6
274997755,2,80,0.5,120000,1.0,0,3.0,1,0.6,0,1,0,0,1,0,7,0.5,3
274535118,3,135,0.5,120000,0.64,0,3.0,0,0.6,0,1,1,0,0,0,17,0.5,8
273106426,3,131,1.0,140000,1.0,0,3.0,0,0.6,1,1,1,1,1,1,22,0.5,19
272208434,1,35,0.5,27000,0.44,0,3.0,0,0.6,0,1,0,1,1,0,9,0.28,6
274569799,1,35,0.5,27000,0.4,1,3.0,0,0.6,1,0,1,0,0,0,5,0.41,2
274975640,1,30,0.5,28000,0.4,1,2.64,0,0.6,0,0,1,0,0,0,5,0.28,4
270418591,1,40,0.5,30000,0.4,0,3.0,0,0.6,0,1,0,1,1,1,10,0.28,2
274656080,1,33,0.5,30000,0.4,1,2.64,0,0.6,0,1,0,0,0,0,5,0.41,5
272312208,1,32,0.5,30000,0.4,1,2.64,0,0.6,0,1,0,0,0,0,5,0.41,5
274865194,1,39,0.5,30000,0.4,0,3.0,0,0.6,0,0,1,1,0,0,14,0.41,2
274742469,1,36,0.5,30000,0.4,1,3.0,0,0.6,1,1,0,0,1,0,9,0.41,8
272516192,1,32,0.5,30000,0.4,0,2.64,0,0.6,0,1,0,0,0,0,5,0.41,3
272336825,1,32,0.5,30000,0.4,1,3.0,0,0.6,0,1,0,0,1,0,9,0.28,4
251645487,2,38,0.5,32000,0.4,1,3.0,0,0.6,0,1,0,0,0,0,5,0.41,5
269817954,1,30,0.5,32000,0.4,1,2.48,0,0.6,1,1,0,0,1,0,9,0.41,9
274754962,1,35,0.5,33000,0.4,1,2.77,0,0.6,0,1,0,0,0,0,5,0.41,4
274622641,1,37,0.5,34000,0.64,1,2.6,0,0.6,0,0,1,0,0,0,22,0.28,13
273708584,2,43,0.5,35000,0.4,1,3.0,0,0.6,1,1,0,0,0,0,5,0.41,4
274443387,1,45,0.5,35000,0.4,0,2.64,0,0.6,1,1,0,1,1,0,12,0.41,11
274893422,1,32,0.5,35000,0.4,1,3.0,0,0.6,0,1,0,0,0,0,5,0.28,5
274891746,1,35,0.5,35000,0.64,0,2.64,0,0.6,0,0,1,0,0,1,16,0.28,13
274296270,2,45,0.5,35000,0.4,1,3.0,0,0.6,1,1,0,0,0,0,5,0.41,3
274455614,1,30,0.5,35000,0.4,0,2.48,0,0.6,0,0,1,0,0,0,5,0.41,1
274851059,1,40,0.5,36000,0.64,1,2.6,0,0.6,0,0,1,0,0,0,22,0.28,17
274892688,2,47,0.5,37000,0.4,1,2.64,0,0.6,1,0,1,0,0,0,5,0.41,3
272821712,2,40,0.5,37000,0.4,0,2.64,0,0.6,0,0,1,0,0,0,5,0.28,1
274893342,1,45,0.5,38000,0.64,0,3.0,0,0.6,0,1,0,0,1,0,16,0.5,9
264049128,2,34,0.5,38000,0.4,1,3.0,0,0.6,1,1,0,0,1,0,9,0.41,4
208565051,1,35,0.5,38000,0.64,0,3.0,0,0.6,1,1,0,0,1,0,9,0.28,8
273741452,2,45,0.5,39999,0.64,0,3.0,0,0.6,1,0,1,1,1,0,9,0.41,7
265428704,2,41,0.5,40000,0.4,1,3.0,0,0.6,0,1,0,0,0,0,5,0.41,1
274985530,2,42,0.5,40000,0.64,1,2.6,0,0.6,0,0,1,0,1,0,9,0.41,5
274475557,1,40,0.5,40000,0.64,0,3.0,0,0.6,0,1,0,0,0,0,17,0.28,1
271672931,1,35,0.5,40000,0.4,0,2.64,0,0.6,0,1,0,1,1,0,9,0.28,3
268666887,1,40,0.5,40000,0.64,0,2.6,0,0.6,0,1,0,1,1,1,14,0.28,12
273869458,1,42,0.5,40000,0.64,1,3.0,0,0.6,0,0,1,0,1,1,16,0.28,7
274103465,2,45,0.5,40000,0.4,1,3.0,0,0.6,0,0,1,0,0,0,5,0.41,3
218253660,1,40,0.5,40000,0.64,0,2.84,0,0.6,0,1,0,0,1,1,12,0.41,2
274891995,2,55,0.5,40000,0.4,0,3.0,0,0.6,0,0,1,0,0,0,5,0.41,1
152168505,1,38,0.5,40000,0.4,1,2.64,0,0.6,0,0,1,0,1,1,14,0.41,10
274449155,2,45,0.5,42000,0.64,1,2.5,0,0.6,0,1,0,0,1,0,12,0.28,8
274985836,2,44,0.5,43000,0.4,1,2.77,0,0.6,0,0,1,0,0,0,5,0.41,4
273684907,2,42,0.5,45000,0.64,1,2.7,0,0.6,0,0,1,0,0,0,9,0.41,5
273260267,1,30,1.0,45000,0.64,0,2.8,0,0.6,0,1,0,1,1,1,19,0.5,15
274263487,2,47,0.5,45000,0.64,0,3.0,0,0.6,0,0,1,0,0,0,5,0.41,1
274744999,2,31,0.5,45000,0.64,1,2.6,0,0.6,0,1,0,0,0,0,5,0.41,5
273622668,2,48,0.5,45000,0.64,0,3.0,0,0.6,0,1,0,1,1,0,12,0.28,7
272567651,2,54,0.5,45000,0.4,1,2.48,0,0.6,1,0,1,0,1,0,16,0.28,16
273354517,2,45,0.5,45000,0.4,1,2.64,0,0.6,1,0,1,0,0,0,5,0.41,3
274566110,2,47,0.5,45000,0.4,1,2.5,0,0.6,0,0,1,0,1,0,9,0.28,4
274044202,2,42,0.5,45000,0.4,1,3.0,0,0.6,1,0,1,0,1,0,9,0.41,7
274593498,2,58,0.5,46000,0.64,0,2.6,0,0.6,0,0,1,1,1,1,22,0.28,16
274315356,2,45,0.5,47000,0.64,0,2.48,0,0.6,1,1,0,0,0,0,5,0.41,4
272908608,2,46,0.5,50000,0.64,1,3.0,0,0.6,0,1,0,0,0,0,5,0.41,3
272475043,3,64,0.5,50000,0.64,1,2.6,0,0.6,0,0,1,0,1,1,16,0.28,1
269952072,2,53,0.5,50000,0.64,1,2.7,0,0.6,0,0,1,0,1,1,17,0.28,6
194304783,1,38,0.5,50000,0.64,1,2.64,0,0.6,0,1,0,0,1,1,23,0.28,22
273521152,2,50,0.5,50000,0.4,1,3.0,0,0.6,1,0,1,0,1,0,5,0.41,4
272550414,3,60,0.5,50000,0.4,0,3.0,0,0.6,1,0,1,0,1,0,9,0.41,1
273678798,2,36,0.5,50000,0.64,1,2.64,0,0.6,0,1,0,0,1,0,9,0.41,5
231355173,2,45,0.5,50000,0.4,0,2.48,0,0.6,1,1,0,1,1,0,9,0.28,1
274516983,2,59,0.5,50000,0.4,1,2.64,0,0.6,0,0,1,0,1,0,22,0.28,10
266930050,1,41,0.5,50000,0.4,0,3.0,0,0.6,0,0,1,0,1,0,7,0.5,6
274341743,3,78,0.5,55000,0.4,1,3.0,0,0.6,1,0,1,1,1,0,10,0.41,7
272105299,1,36,1.0,55000,0.64,0,3.0,0,0.6,0,1,0,1,0,0,28,0.69,18
272850643,2,52,0.5,55000,0.4,0,3.0,0,0.24,0,0,1,0,1,0,12,0.41,6
274272014,2,46,0.5,55000,0.64,0,2.6,0,0.6,0,0,1,0,1,0,7,0.28,7
274656573,2,72,0.5,55000,1.0,0,3.0,0,0.6,0,1,1,1,1,0,16,0.5,4
273812987,2,60,0.5,55000,0.64,0,3.0,0,0.6,1,0,1,1,1,1,18,0.5,5
269519953,2,56,0.5,55000,0.4,1,2.64,0,0.6,0,0,1,0,1,0,16,0.28,10
274055507,1,30,0.5,55000,0.64,0,3.0,0,0.6,1,1,0,0,0,0,28,0.5,11
266607004,1,38,0.5,60000,0.64,1,3.0,0,0.6,1,1,0,0,1,1,23,0.5,22
274036813,3,84,0.5,60000,0.64,0,3.0,0,0.6,0,0,1,1,0,0,17,0.28,2
274475553,2,70,0.5,60000,0.64,0,2.8,0,0.6,0,0,1,1,1,1,16,0.28,11
274985497,2,54,0.5,60000,0.64,1,3.0,0,0.6,0,0,1,0,1,1,16,0.28,13
274423061,2,64,0.5,60000,0.4,0,3.0,0,0.6,1,0,1,1,1,0,14,0.41,7
274910819,1,34,0.5,60000,0.64,0,3.0,0,0.6,0,1,0,1,1,1,28,0.41,18
271453399,3,70,0.5,60000,0.64,0,2.7,0,0.6,1,0,1,1,1,0,16,0.28,2
274827969,1,35,0.5,63000,0.64,0,3.0,0,0.6,1,0,1,0,1,0,22,0.5,4
267128815,1,46,0.5,65000,0.64,0,2.7,0,0.6,0,0,1,1,1,1,10,0.28,10
274537713,3,75,0.5,65000,0.64,1,3.0,0,0.6,0,0,1,0,1,1,16,0.41,6
274727213,3,80,0.5,66000,1.0,1,2.7,0,0.6,0,1,0,0,0,0,23,0.28,22
273178417,2,49,0.5,67000,0.64,0,2.6,0,0.6,0,1,0,0,0,0,12,0.26,1
273632947,2,50,1.0,70000,0.64,0,3.0,0,0.6,0,1,1,0,1,0,19,0.5,2
271377620,1,56,0.5,70000,1.0,0,3.0,0,0.6,1,1,0,1,1,1,22,0.41,4
272549150,1,51,1.0,70000,0.64,1,3.0,0,0.6,0,1,0,0,1,0,24,0.5,9
274632304,3,72,0.5,70000,0.64,0,2.7,0,0.6,0,0,1,1,1,0,10,0.41,10
274877946,2,64,1.0,70000,0.64,0,3.0,0,0.6,1,1,0,1,1,0,25,0.5,17
274642148,3,77,0.5,75000,0.64,1,2.6,0,0.6,0,1,0,0,0,0,5,0.41,4
274664707,3,85,1.0,75000,0.64,0,3.0,0,0.6,0,1,0,0,1,1,18,0.5,9
272475822,3,73,0.5,75000,0.64,1,2.8,0,0.6,0,0,1,1,1,1,16,0.28,3
262910990,1,60,1.0,75000,1.0,0,3.0,0,0.6,1,0,1,1,1,1,23,0.5,20
262067959,1,72,1.0,75000,0.64,0,3.0,0,0.6,0,0,1,1,1,0,23,0.5,20
261686233,1,62,0.5,75000,0.64,0,3.0,0,0.6,0,0,1,1,1,1,24,0.5,20
273810169,2,50,0.5,75000,1.0,1,3.0,0,0.6,0,1,0,0,0,0,29,0.41,26
270233230,2,110,0.5,79000,0.64,0,3.1,0,0.6,0,1,1,1,1,1,25,0.69,24
274780840,3,68,0.5,80000,0.64,1,3.0,0,0.6,1,1,0,0,0,0,5,0.56,3
274693131,1,47,1.0,80000,0.64,0,3.0,0,0.6,0,1,0,0,1,1,25,0.5,16
274971505,1,78,1.0,80000,1.0,1,3.0,0,0.6,1,1,0,0,1,1,26,0.5,3
274353291,3,92,1.0,80000,0.4,0,2.85,0,0.6,0,1,1,0,1,1,16,0.5,11
271193018,2,80,1.0,80000,0.64,1,3.0,0,0.6,0,1,1,1,1,0,23,0.5,4
273063066,1,60,1.0,80000,0.64,0,3.2,0,0.6,1,0,1,1,1,1,11,0.5,4
271341971,2,57,1.0,85000,0.64,0,3.0,0,0.6,0,0,1,1,1,1,23,0.5,12
271776889,2,56,1.0,85000,0.64,0,3.0,0,0.6,0,0,1,1,1,1,23,0.5,11
271545962,2,49,0.5,85000,0.64,0,3.0,0,0.6,0,1,0,1,1,1,23,0.5,14
270847650,3,63,0.5,85000,0.64,0,3.0,0,0.6,0,0,1,1,0,0,14,0.5,2
273449062,3,77,1.0,90000,0.64,1,3.0,0,0.6,0,1,0,0,1,1,22,0.5,6
267182476,2,93,0.5,90000,0.64,1,3.2,0,0.6,0,1,0,1,1,0,15,0.41,4
274868198,3,98,1.0,100000,0.64,0,3.0,0,0.6,1,1,0,0,1,1,26,0.5,7
273528208,3,76,0.5,105000,0.64,0,3.0,0,0.6,0,1,1,1,1,0,18,0.5,3
273601197,3,105,1.0,105000,1.0,0,3.0,0,0.6,0,1,0,1,1,1,24,0.5,15
273164070,2,100,1.0,110000,1.0,0,3.0,0,0.6,1,1,0,1,1,1,26,0.5,12
274151780,3,130,1.0,120000,1.0,0,3.0,0,0.6,0,0,1,1,1,1,17,0.5,8
273732257,3,100,1.0,120000,1.0,1,3.0,1,0.6,1,1,0,0,1,1,26,0.5,12
273944475,3,129,0.5,120000,0.4,0,3.0,0,0.6,1,0,1,1,1,1,17,0.41,8
274295315,3,100,0.5,130000,0.64,1,3.0,0,0.6,0,0,1,0,1,1,23,0.5,6
273494892,4,120,1.0,140000,0.4,1,3.2,1,0.6,0,0,1,0,1,1,28,0.5,15
274751673,3,140,0.5,140000,0.64,1,3.0,0,0.6,1,0,1,0,1,0,30,0.41,2
274838226,2,70,1.0,140000,1.0,0,3.0,1,0.6,0,0,1,1,1,0,12,0.41,9
270846126,3,131,1.0,140000,1.0,1,3.0,1,0.6,1,1,1,1,1,1,22,0.5,19
254752463,3,140,0.5,140000,1.0,1,3.0,1,0.6,1,0,1,0,1,0,18,0.5,2
273087207,1,35,0.5,65000,0.64,0,3.0,0,1.0,1,0,1,0,1,0,9,0.41,5
274140122,2,43,0.5,80000,0.64,1,3.0,0,0.6,1,1,0,0,0,0,5,0.41,2
274357493,3,58,0.5,85000,0.64,1,2.5,0,0.6,1,0,1,0,1,0,9,0.41,3
271136391,2,83,0.5,90000,0.64,0,3.0,0,0.6,1,1,0,0,1,0,8,0.41,2
274429823,2,71,0.5,90000,0.64,1,3.2,0,0.6,1,0,1,0,1,0,9,0.56,4
272121802,2,56,0.5,90000,0.64,0,3.1,0,0.6,1,1,0,0,1,0,7,0.56,5
262485639,2,48,0.5,90000,0.64,1,3.0,0,0.6,1,0,1,0,1,0,14,0.41,10
274403079,3,77,0.5,100000,0.64,1,3.0,0,1.0,1,1,0,0,1,0,10,0.41,6
272720039,3,100,0.5,130000,0.64,1,3.0,0,0.6,1,1,1,0,1,0,14,0.41,8
266982855,3,125,0.5,200000,0.64,0,3.2,0,0.6,1,1,0,0,1,0,14,0.41,7
274082063,3,130,1.0,250000,0.64,0,3.0,1,0.6,1,1,0,1,0,0,18,0.5,5
205669379,1,33,0.5,50000,0.64,0,3.0,0,0.6,1,1,0,0,1,0,9,0.41,3
251932082,2,45,0.5,55000,0.4,0,3.0,0,0.6,1,0,1,0,1,0,9,0.41,2
274835916,1,34,0.5,60000,0.64,0,3.0,0,0.6,1,1,0,0,1,0,8,0.41,5
273235924,1,35,1.0,65000,0.64,1,3.2,0,1.0,0,0,1,0,1,0,14,0.41,6
274928046,3,71,0.5,65000,0.64,1,3.0,0,0.6,1,1,0,0,1,0,9,0.41,7
273552049,2,60,0.5,70000,0.64,0,3.0,0,0.6,1,1,0,0,1,0,8,0.41,3
273448593,3,65,0.5,78000,0.4,1,3.0,0,0.6,1,0,1,0,1,0,9,0.41,4
273628762,2,43,0.5,80000,0.64,0,3.0,0,0.6,1,1,0,1,0,0,5,0.56,2
274806187,3,60,0.5,85000,0.4,1,3.0,0,0.6,1,0,1,0,1,0,9,0.41,3
271078956,2,83,0.5,90000,0.64,0,3.2,1,0.6,1,1,0,0,1,0,14,0.41,2
274406659,2,71,0.5,90000,0.64,1,3.2,0,0.6,1,0,1,1,1,0,9,0.56,4
269759766,2,70,0.5,95000,0.64,0,3.2,0,0.6,1,0,1,1,1,0,9,0.41,3
274752470,3,90,0.5,100000,0.64,1,3.0,1,0.6,1,0,1,0,1,1,11,0.41,8
274741752,3,64,0.5,100000,0.64,0,3.0,0,0.6,1,1,0,0,1,0,8,0.41,3
273803365,2,65,0.5,100000,1.0,1,2.8,0,1.0,1,1,0,0,1,0,10,0.56,6
274745867,1,49,0.5,100000,1.0,1,3.0,0,0.6,1,0,1,0,1,0,11,0.41,3
194230693,3,77,0.5,100000,0.64,0,3.3,0,0.6,1,0,1,0,1,0,8,0.56,3
274386817,3,80,0.5,130000,1.0,1,3.0,0,1.0,1,1,0,0,1,0,7,0.41,4
274386814,3,81,0.5,140000,1.0,1,3.25,0,1.0,1,1,0,0,1,0,7,0.41,4
271264673,3,67,0.5,140000,0.64,0,3.0,0,0.6,0,0,1,0,1,0,9,0.41,2
274495698,3,112,0.5,160000,1.0,1,3.0,0,0.6,1,0,1,0,1,0,15,0.69,5
274854033,3,76,0.5,170000,1.0,1,3.0,1,0.6,1,1,0,1,1,0,12,0.41,11
274924693,4,140,0.5,180000,0.64,0,3.0,1,0.6,1,1,1,1,1,0,17,0.5,3
274899874,3,125,0.5,200000,0.64,0,3.0,0,0.6,1,1,0,0,1,0,14,0.41,7
271350874,4,140,0.5,200000,0.64,0,3.2,0,0.6,1,1,0,0,1,0,8,0.56,3
274146631,1,46,1.0,240000,1.0,0,3.0,0,0.6,0,1,0,0,1,1,11,0.69,2
274212229,2,46,1.0,240000,0.4,0,3.0,0,0.6,0,0,1,0,0,0,11,0.41,2
274146634,2,94,1.0,350000,1.0,0,3.0,0,0.6,0,1,0,0,1,1,11,0.69,2
274144860,2,92,1.0,350000,1.0,0,3.0,0,0.6,0,1,1,0,1,1,11,0.69,2
267562056,2,55,0.5,60000,0.64,1,3.0,0,0.6,1,0,1,0,1,0,11,0.41,10
190004274,3,95,0.5,80000,0.64,0,2.7,1,0.6,1,0,1,0,1,0,11,0.41,6
227241552,2,58,0.5,105000,1.0,0,2.7,0,0.6,1,0,1,1,1,0,9,0.41,7
266478189,2,56,0.5,60000,0.64,0,2.7,0,0.6,1,0,1,0,1,0,12,0.41,10
270023828,2,55,0.5,62000,0.4,1,3.0,0,0.6,1,0,1,0,1,0,12,0.56,10
274841182,2,60,0.5,65000,0.4,1,2.7,0,0.6,1,0,1,0,1,0,9,0.41,6
274971111,1,32,0.5,55000,0.4,1,2.7,0,0.6,1,1,0,0,1,0,9,0.41,7
274528801,2,55,0.5,62000,0.4,1,2.7,0,0.6,1,0,1,0,1,1,12,0.41,10
274323625,2,63,0.5,65000,0.64,0,2.7,0,0.6,0,0,1,0,1,0,9,0.41,4
269255412,1,50,0.5,68000,0.64,0,2.7,0,0.6,1,1,0,0,0,0,8,0.41,3
274678086,2,57,0.5,80000,0.64,1,2.7,0,0.6,1,0,1,0,1,0,9,0.41,7
275000443,2,50,0.5,80000,0.64,1,3.2,0,0.6,1,1,0,0,1,0,12,0.41,4
274902332,4,110,0.5,110000,0.64,0,2.7,0,0.6,1,0,1,0,1,0,8,0.41,2
272889374,3,92,0.5,110000,0.64,1,2.7,0,0.6,1,1,0,0,0,1,8,0.41,5
271503863,4,120,0.5,120000,0.64,1,2.7,0,0.6,1,1,0,0,1,0,9,0.41,9
216611228,3,125,0.5,200000,0.64,0,2.7,1,0.6,1,1,0,0,1,0,14,0.41,7
274202443,1,31,0.5,56000,0.64,1,2.7,0,0.6,1,1,0,0,1,0,9,0.41,7
274844977,3,127,0.5,200000,1.0,0,3.5,1,0.6,1,1,1,0,1,0,14,0.41,7
271373392,1,46,0.5,60000,0.64,0,2.7,0,0.6,1,0,1,0,0,0,9,0.41,6
273291803,1,39,0.5,65000,0.64,0,2.7,0,1.0,1,0,1,1,1,0,6,0.41,6
269319173,1,45,1.0,75000,0.64,0,2.7,0,0.6,1,0,1,1,1,0,9,0.41,2
272656399,2,49,0.5,80000,0.64,1,2.7,1,0.6,1,0,1,0,1,0,8,0.41,4
271456063,2,84,0.5,90000,0.64,0,2.7,0,0.6,1,1,0,0,1,0,8,0.41,2
274715557,3,80,0.5,117000,0.64,0,2.7,0,0.6,1,1,0,0,1,0,11,0.41,9
273488494,3,80,0.5,125000,0.64,1,2.7,0,1.0,1,1,0,0,0,0,9,0.41,5
271577941,2,60,0.5,140000,1.0,0,2.7,0,0.6,0,1,0,1,0,0,10,0.41,7
274626516,3,130,0.5,199999,1.0,1,2.7,0,0.6,1,1,0,0,1,0,14,0.41,7
273431408,3,138,1.0,220000,1.0,1,2.7,1,0.6,1,1,0,0,1,1,12,0.5,4
274807471,3,140,1.0,240000,1.0,1,3.0,1,0.6,1,1,0,0,1,0,12,0.5,4
273600402,1,30,0.5,50000,0.64,0,2.7,0,0.6,1,1,0,0,0,0,5,0.41,1
274294528,1,38,0.5,53000,0.64,0,2.7,0,0.6,1,1,0,1,1,1,14,0.41,8
273870028,2,55,0.5,62000,0.4,1,3.0,0,0.6,1,0,1,0,1,1,12,0.41,10
273029104,2,58,0.5,65000,0.64,1,2.6,0,0.6,1,0,1,0,1,0,8,0.41,8
274358634,1,30,0.5,65000,1.0,1,3.0,0,0.6,1,1,0,0,1,0,9,0.41,5
273847255,2,57,0.5,65000,0.64,1,2.7,0,0.6,1,0,1,0,1,0,7,0.41,4
270871353,1,45,0.5,75000,0.64,1,2.7,0,0.6,1,0,1,0,1,0,9,0.41,2
256709490,2,52,0.5,75000,0.4,0,2.7,0,0.6,1,1,0,0,1,0,11,0.41,10
274017885,3,70,0.5,75000,0.64,0,2.7,0,0.6,1,0,1,0,1,0,6,0.41,6
271149172,3,98,0.5,80000,0.4,1,2.7,0,0.6,1,0,1,0,1,0,8,0.41,4
270161645,3,73,0.5,85000,0.64,0,2.5,0,0.6,1,0,1,1,1,0,8,0.41,6
273537397,2,57,0.5,85000,0.64,0,3.2,0,0.6,1,0,1,0,0,0,10,0.41,5
273397317,3,82,0.5,85000,0.64,1,3.2,0,0.6,1,1,0,0,1,0,6,0.41,4
274700749,2,54,0.5,90000,0.64,1,2.7,0,0.6,1,0,1,0,1,0,9,0.41,7
264552899,3,85,0.5,90000,0.64,0,2.9,0,0.6,1,0,1,0,1,0,12,0.41,10
274041819,2,78,0.5,90000,0.64,1,2.8,1,0.6,0,1,0,0,1,0,15,0.41,7
272273167,3,81,0.5,110000,0.64,1,2.7,0,0.6,1,0,1,0,0,0,10,0.41,10
272594546,3,100,0.5,110000,0.64,1,3.1,0,0.6,1,1,0,0,0,0,11,0.41,9
274735768,3,80,0.5,117000,0.64,0,3.1,1,0.6,1,1,0,0,1,1,12,0.56,9
273762825,3,90,0.5,118999,0.64,1,2.7,0,0.6,0,1,0,0,1,0,6,0.41,2
267957180,4,142,0.5,122000,0.4,1,2.7,0,0.6,1,0,1,0,1,0,9,0.41,7
271761428,3,82,0.5,150000,0.64,0,3.0,0,0.6,1,1,0,0,1,0,11,0.41,3
271161082,5,136,0.5,190000,0.64,1,2.7,0,0.6,1,0,1,0,1,0,8,0.41,7
274776796,3,125,0.5,200000,0.64,0,3.2,1,0.6,1,0,1,0,1,0,14,0.56,7
249238584,3,120,0.5,200000,1.0,0,2.7,1,0.6,1,1,0,0,1,0,14,0.41,7
267152094,3,138,0.5,220000,0.64,0,2.7,0,0.6,1,1,0,0,1,0,12,0.41,7
273003248,3,140,1.0,240000,0.64,0,2.7,1,0.6,1,1,0,0,0,0,12,0.69,4
273733243,2,43,0.5,45000,0.4,1,2.7,0,0.6,1,0,1,0,1,0,12,0.28,12
249573777,2,60,0.5,48000,0.4,0,2.7,0,0.6,1,0,1,0,1,0,8,0.41,2
274805075,1,36,0.5,50000,0.64,1,2.6,0,0.6,1,1,0,0,1,0,12,0.28,8
239285915,1,33,0.5,50000,0.4,1,2.6,0,0.6,1,1,0,0,0,0,5,0.26,4
273910344,1,30,0.5,50000,0.4,0,2.7,0,0.6,1,1,0,0,0,0,5,0.41,1
243521702,2,43,0.5,53000,0.64,1,2.8,0,0.6,1,1,0,0,0,0,5,0.41,3
274179843,1,40,0.5,55000,0.64,0,2.7,0,0.6,1,0,1,1,1,0,11,0.41,3
274686302,1,35,0.5,55000,0.64,1,2.7,0,0.6,1,0,1,0,1,0,12,0.41,11
274014946,2,60,0.5,55000,0.4,0,2.7,0,0.6,1,0,1,0,1,0,8,0.41,7
198450656,1,38,0.5,55000,0.64,0,3.2,0,0.6,1,0,1,0,1,0,11,0.56,10
274357499,1,18,0.5,59000,1.0,0,2.7,0,0.6,1,0,1,0,0,0,9,0.41,2
274283053,1,30,0.5,60000,0.64,0,3.2,0,0.6,1,1,0,0,1,0,12,0.56,3
168414629,1,40,0.5,60000,0.64,1,3.0,0,1.0,1,1,0,0,1,0,8,0.41,5
273843070,2,51,0.5,60000,0.64,0,2.7,0,0.6,1,0,1,0,0,0,8,0.41,2
274730940,2,46,0.5,60000,0.4,1,2.64,0,0.6,1,0,1,0,1,0,12,0.26,2
274639681,2,65,0.5,60000,0.4,0,2.7,0,0.6,1,0,1,0,1,0,12,0.41,11
274751720,2,54,0.5,60000,0.64,0,2.7,0,0.6,1,1,0,1,1,0,12,0.41,7
274847288,1,33,0.5,60000,0.64,0,2.7,0,0.6,1,1,0,0,1,0,5,0.41,4
273449553,2,55,0.5,60000,0.4,0,2.7,0,0.6,1,0,1,0,1,0,12,0.41,11
274291012,2,55,0.5,60000,0.4,1,2.7,0,0.6,1,0,1,0,1,0,12,0.41,10
274780319,1,30,0.5,63000,0.64,1,2.7,0,0.6,1,1,0,0,1,0,9,0.41,4
272891897,1,35,0.5,65000,0.64,1,3.0,0,1.0,1,0,1,0,1,0,12,0.41,6
273745679,2,58,0.5,65000,1.0,0,2.7,0,0.6,1,0,1,0,1,0,9,0.56,6
274767306,1,38,0.5,65000,1.0,0,2.7,0,0.6,1,1,0,1,1,0,8,0.41,8
261898988,2,60,0.5,65000,0.4,0,2.7,0,0.6,1,0,1,0,1,0,11,0.41,3
223211925,2,68,0.5,65000,0.64,1,2.7,0,0.6,1,1,0,0,1,0,9,0.41,3
274057504,2,55,0.5,67000,0.4,1,2.7,0,0.6,1,1,0,0,1,0,11,0.41,9
